total_lines,num_functions,num_classes,num_imports,avg_func_length,max_func_length,avg_complexity,max_complexity,high_complexity_fns,maintainability,lines_per_function,num_nodes,num_edges,avg_degree,max_degree,graph_density,avg_shortest_path,clustering_coeff,deep_nesting_count,is_buggy,source,path
252,23,11,12,7.826086956521739,53,3.17,4,0,51.77,10.956521739130435,17,30,3.529,7,0.1103,2.324,0.0,0,1,falcon,tests/test_media_handlers.py
83,8,2,4,3.75,8,1.8,3,0,66.65,10.375,10,6,1.2,3,0.0667,1.4,0.0,0,1,falcon,tests/test_media_urlencoded.py
371,20,0,7,10.5,47,3.21,8,0,39.63,18.55,20,6,0.6,5,0.0158,1.667,0.0,0,1,falcon,tests/test_static.py
197,20,5,6,4.2,20,2.64,5,0,44.44,9.85,20,45,4.5,8,0.1184,2.037,0.034,0,1,falcon,tests/test_validators.py
1029,23,2,15,34.130434782608695,144,4.36,32,2,25.65,44.73913043478261,25,35,2.8,20,0.0583,2.0,0.419,0,1,falcon,falcon/app.py
235,6,1,4,30.166666666666668,109,5.57,25,1,64.92,39.166666666666664,8,5,1.25,5,0.0893,1.667,0.0,0,1,falcon,falcon/app_helpers.py
40,0,0,6,0.0,0,0.0,0,0,54.57,40.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/asgi/__init__.py
822,12,1,17,45.833333333333336,352,8.58,62,1,39.86,68.5,14,16,2.286,12,0.0879,1.912,0.239,0,1,falcon,falcon/asgi/app.py
878,20,1,7,22.25,107,3.86,13,2,28.41,43.9,22,21,1.909,21,0.0455,1.909,0.0,0,1,falcon,falcon/asgi/request.py
429,7,1,5,30.714285714285715,54,3.75,8,0,20.77,61.285714285714285,8,7,1.75,7,0.125,1.75,0.0,0,1,falcon,falcon/asgi/response.py
36,0,2,0,0.0,0,1.0,1,0,100.0,36.0,3,2,1.333,2,0.3333,1.333,0.0,0,1,falcon,falcon/asgi_spec.py
113,0,0,1,0.0,0,0.0,0,0,90.27,113.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/constants.py
2272,36,41,5,7.5,11,1.52,3,0,9.39,63.111111111111114,45,78,3.467,41,0.0394,1.959,0.044,0,1,falcon,falcon/errors.py
269,8,3,4,10.875,29,2.27,5,0,57.24,33.625,10,12,2.4,7,0.1333,1.956,0.205,0,1,falcon,falcon/http_error.py
17,0,0,6,0.0,0,0.0,0,0,100.0,17.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/media/__init__.py
115,4,1,2,23.0,31,1.2,2,0,100.0,28.75,6,7,2.333,5,0.2333,1.533,0.7,0,1,falcon,falcon/media/base.py
113,5,1,4,7.2,12,2.33,3,0,75.38,22.6,7,6,1.714,6,0.1429,1.714,0.0,0,1,falcon,falcon/media/json.py
62,5,1,4,5.8,11,1.5,2,0,100.0,12.4,7,6,1.714,6,0.1429,1.714,0.0,0,1,falcon,falcon/media/msgpack.py
1940,54,2,9,22.90740740740741,87,3.75,15,1,6.57,35.925925925925924,56,76,2.714,54,0.0247,1.984,0.337,0,1,falcon,falcon/request.py
157,4,1,2,30.75,56,4.2,8,0,61.8,39.25,6,3,1.0,3,0.1,1.5,0.0,0,1,falcon,falcon/routing/util.py
1948,65,8,13,22.276923076923076,210,1.92,13,1,5.36,29.96923076923077,47,88,3.745,14,0.0407,3.018,0.17,1,1,falcon,falcon/testing/client.py
862,22,3,16,30.227272727272727,158,5.46,24,4,35.2,39.18181818181818,23,21,1.826,7,0.0415,3.397,0.06,0,1,falcon,falcon/testing/helpers.py
167,16,5,8,8.25,57,2.75,11,1,59.29,10.4375,18,21,2.333,6,0.0686,2.308,0.0,0,1,falcon,tests/asgi/_asgi_test_app.py
276,14,1,14,15.0,46,3.73,11,1,48.44,19.714285714285715,16,12,1.5,11,0.05,1.833,0.0,0,1,falcon,tests/asgi/test_asgi_servers.py
220,11,0,5,14.0,33,2.44,6,0,50.48,20.0,11,5,0.909,5,0.0455,1.667,0.0,0,1,falcon,tests/asgi/test_scope.py
841,80,15,5,6.9375,56,2.33,25,2,4.15,10.5125,70,157,4.486,46,0.0325,2.408,0.099,0,1,falcon,tests/test_headers.py
286,35,6,5,4.285714285714286,16,1.92,6,0,38.79,8.17142857142857,34,40,2.353,12,0.0357,2.855,0.0,0,1,falcon,tests/test_http_method_routing.py
655,61,5,7,8.721311475409836,36,4.19,13,4,0.0,10.737704918032787,61,112,3.672,34,0.0306,2.59,0.053,0,1,falcon,tests/test_inspect.py
797,11,1,15,47.54545454545455,329,8.42,60,1,40.36,72.45454545454545,13,15,2.308,12,0.0962,1.808,0.273,0,1,falcon,falcon/asgi/app.py
2272,36,41,5,7.5,11,1.52,3,0,9.39,63.111111111111114,45,78,3.467,41,0.0394,1.959,0.044,0,1,falcon,falcon/errors.py
150,6,3,6,13.833333333333334,48,4.56,16,1,67.04,25.0,8,10,2.5,4,0.1786,1.893,0.0,0,1,falcon,falcon/routing/static.py
1300,40,3,11,26.025,259,2.21,22,1,11.26,32.5,34,45,2.647,12,0.0401,2.941,0.214,0,1,falcon,falcon/testing/client.py
820,20,3,15,31.75,158,5.82,24,4,36.54,41.0,21,19,1.81,5,0.0452,3.448,0.068,0,1,falcon,falcon/testing/helpers.py
491,14,0,10,25.928571428571427,55,3.85,11,1,48.67,35.07142857142857,15,1,0.133,1,0.0048,1.0,0.0,0,1,falcon,falcon/util/misc.py
237,10,0,6,18.7,43,1.71,4,0,53.05,23.7,10,4,0.8,2,0.0444,1.333,0.0,0,1,falcon,falcon/util/sync.py
165,16,5,8,8.125,57,2.75,11,1,59.79,10.3125,18,21,2.333,6,0.0686,2.308,0.0,0,1,falcon,tests/asgi/_asgi_test_app.py
254,13,1,13,14.692307692307692,40,3.93,11,1,47.68,19.53846153846154,15,11,1.467,10,0.0524,1.818,0.0,0,1,falcon,tests/asgi/test_asgi_servers.py
275,21,0,4,17.666666666666668,92,3.71,8,0,34.86,13.095238095238095,19,15,1.579,12,0.0439,1.934,0.124,0,1,falcon,tests/asgi/test_boundedstream_asgi.py
206,28,12,3,7.892857142857143,68,4.67,9,0,32.89,7.357142857142857,18,36,4.0,8,0.1176,2.216,0.0,0,1,falcon,tests/asgi/test_lifespan_handlers.py
87,8,1,5,6.875,17,2.33,4,0,50.43,10.875,10,7,1.4,7,0.0778,1.75,0.0,0,1,falcon,tests/asgi/test_request_body_asgi.py
186,16,5,3,12.25,56,1.8,3,0,53.42,11.625,13,16,2.462,7,0.1026,2.167,0.0,0,1,falcon,tests/asgi/test_sse.py
105,5,1,6,34.0,93,10.0,10,0,60.45,21.0,7,3,0.857,3,0.0714,1.5,0.0,0,1,falcon,tests/asgi/test_sync.py
244,21,4,3,11.80952380952381,49,2.14,8,0,49.34,11.619047619047619,21,11,1.048,6,0.0262,2.4,0.0,0,1,falcon,tests/test_testing.py
413,15,1,0,18.066666666666666,87,3.81,16,2,49.56,27.533333333333335,17,18,2.118,16,0.0662,1.868,0.236,0,1,falcon,falcon/asgi/stream.py
2261,36,39,4,7.5,11,1.53,3,0,9.39,62.80555555555556,43,76,3.535,39,0.0421,1.946,0.047,0,1,falcon,falcon/errors.py
225,17,0,4,18.11764705882353,92,3.4,8,0,39.39,13.235294117647058,16,13,1.625,11,0.0542,1.803,0.169,0,1,falcon,tests/asgi/test_boundedstream_asgi.py
886,22,1,7,20.727272727272727,107,3.61,13,2,29.7,40.27272727272727,24,23,1.917,23,0.0417,1.917,0.0,0,1,falcon,falcon/asgi/request.py
1905,54,2,8,22.35185185185185,84,3.73,14,1,7.39,35.27777777777778,56,76,2.714,54,0.0247,1.984,0.337,0,1,falcon,falcon/request.py
22,3,0,2,3.0,3,1.67,3,0,66.58,7.333333333333333,4,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/asgi/test_request_asgi.py
261,23,11,13,7.565217391304348,50,3.17,4,0,50.45,11.347826086956522,17,30,3.529,7,0.1103,2.324,0.0,0,1,falcon,tests/test_media_handlers.py
147,2,1,1,36.0,40,11.33,13,2,68.04,73.5,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,falcon/asgi/structures.py
168,16,5,3,11.125,43,1.8,3,0,54.93,10.5,13,16,2.462,7,0.1026,2.167,0.0,0,1,falcon,tests/asgi/test_sse.py
244,6,1,4,31.666666666666668,112,5.57,24,1,64.5,40.666666666666664,8,5,1.25,5,0.0893,1.667,0.0,0,1,falcon,falcon/app_helpers.py
772,11,1,13,46.81818181818182,329,8.33,60,1,41.52,70.18181818181819,13,15,2.308,12,0.0962,1.808,0.273,0,1,falcon,falcon/asgi/app.py
284,10,1,4,17.2,58,2.64,8,0,48.28,28.4,9,8,1.778,8,0.1111,1.778,0.0,0,1,falcon,falcon/asgi/response.py
237,13,0,6,19.76923076923077,59,1.8,3,0,75.04,18.23076923076923,11,14,2.545,6,0.1273,1.911,0.448,0,1,falcon,falcon/hooks.py
130,6,0,4,29.166666666666668,43,1.0,1,0,82.2,21.666666666666668,6,7,2.333,5,0.2333,1.6,0.0,0,1,falcon,falcon/media/validators/jsonschema.py
941,46,17,8,15.934782608695652,132,2.34,20,1,38.1,20.456521739130434,41,104,5.073,17,0.0634,2.455,0.323,0,1,falcon,falcon/routing/compiled.py
1263,40,3,11,25.3,254,2.21,22,1,12.87,31.575,34,45,2.647,12,0.0401,2.941,0.214,0,1,falcon,falcon/testing/client.py
406,14,1,8,23.0,55,3.5,11,1,54.56,29.0,15,3,0.4,1,0.0143,1.0,0.0,0,1,falcon,falcon/util/misc.py
180,2,0,8,20.5,32,7.5,12,1,57.85,90.0,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,setup.py
139,15,4,6,7.466666666666667,56,2.5,10,0,62.27,9.266666666666667,17,18,2.118,6,0.0662,2.308,0.0,0,1,falcon,tests/asgi/_asgi_test_app.py
75,10,1,5,9.9,64,5.0,5,0,59.57,7.5,9,8,1.778,6,0.1111,1.857,0.0,0,1,falcon,tests/asgi/test_scheduled_callbacks.py
438,47,12,5,4.127659574468085,23,2.19,13,1,33.72,9.319148936170214,43,59,2.744,12,0.0327,2.654,0.077,0,1,falcon,tests/test_after_hooks.py
550,61,15,7,4.557377049180328,27,2.27,13,2,18.17,9.01639344262295,58,73,2.517,15,0.0221,2.939,0.13,0,1,falcon,tests/test_before_hooks.py
976,93,48,7,8.516129032258064,39,2.88,10,0,14.43,10.494623655913978,78,202,5.179,33,0.0336,2.529,0.051,0,1,falcon,tests/test_middleware.py
1024,23,2,13,34.26086956521739,144,4.45,32,2,25.41,44.52173913043478,25,35,2.8,20,0.0583,2.0,0.419,0,1,falcon,falcon/app.py
646,11,1,13,39.72727272727273,329,8.17,60,1,44.9,58.72727272727273,13,15,2.308,12,0.0962,1.808,0.273,0,1,falcon,falcon/asgi/app.py
1895,54,2,8,22.333333333333332,84,3.71,14,1,7.74,35.092592592592595,56,76,2.714,54,0.0247,1.984,0.337,0,1,falcon,falcon/request.py
1072,21,2,7,31.095238095238095,168,3.3,15,2,38.19,51.04761904761905,20,21,2.1,18,0.0553,1.979,0.0,0,1,falcon,falcon/response.py
940,46,17,8,15.934782608695652,132,2.34,20,1,38.09,20.434782608695652,41,104,5.073,17,0.0634,2.455,0.323,0,1,falcon,falcon/routing/compiled.py
262,36,5,4,5.111111111111111,21,2.1,6,0,29.93,7.277777777777778,38,42,2.211,19,0.0299,2.884,0.0,0,1,falcon,tests/test_error_handlers.py
1229,40,3,11,24.45,244,2.17,20,1,14.83,30.725,34,45,2.647,12,0.0401,2.941,0.214,0,1,falcon,falcon/testing/client.py
49,6,2,2,4.0,12,1.75,5,0,54.69,8.166666666666666,9,8,1.778,4,0.1111,2.143,0.0,0,1,falcon,tests/test_app_initializers.py
161,13,1,3,13.384615384615385,49,1.62,3,0,55.82,12.384615384615385,13,4,0.615,2,0.0256,1.333,0.0,0,1,falcon,tests/test_testing.py
47,0,0,13,0.0,0,0.0,0,0,100.0,47.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/__init__.py
935,20,2,12,35.4,136,4.4,26,2,26.59,46.75,22,31,2.818,18,0.0671,2.005,0.4,0,1,falcon,falcon/app.py
179,6,1,1,21.5,65,4.0,13,1,66.82,29.833333333333332,8,5,1.25,5,0.0893,1.667,0.0,0,1,falcon,falcon/app_helpers.py
117,3,0,4,27.0,37,5.0,9,0,75.87,39.0,4,2,1.0,2,0.1667,1.333,0.0,0,1,falcon,falcon/cmd/print_routes.py
94,0,0,1,0.0,0,0.0,0,0,91.02,94.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/constants.py
1818,34,35,4,4.617647058823529,13,1.87,5,0,2.34,53.470588235294116,37,69,3.73,35,0.0518,1.898,0.0,0,1,falcon,falcon/errors.py
214,11,0,5,20.454545454545453,59,1.4,3,0,70.91,19.454545454545453,11,14,2.545,6,0.1273,1.911,0.448,0,1,falcon,falcon/hooks.py
31,2,1,1,9.5,10,1.33,2,0,100.0,15.5,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,falcon/media/base.py
57,3,1,5,13.333333333333334,18,3.25,5,0,76.65,19.0,5,5,2.0,4,0.25,1.5,0.433,0,1,falcon,falcon/media/handlers.py
94,3,1,4,7.0,12,2.5,3,0,64.16,31.333333333333332,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/media/json.py
46,3,1,4,5.666666666666667,9,1.5,2,0,100.0,15.333333333333334,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/media/msgpack.py
41,3,1,3,5.0,10,1.25,2,0,100.0,13.666666666666666,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/media/urlencoded.py
82,3,0,3,43.666666666666664,70,1.0,1,0,90.09,27.333333333333332,4,2,1.0,2,0.1667,1.333,0.0,0,1,falcon,falcon/media/validators/jsonschema.py
30,1,1,0,26.0,26,5.5,6,0,94.2,30.0,3,2,1.333,2,0.3333,1.333,0.0,0,1,falcon,falcon/middlewares.py
1893,54,2,8,22.35185185185185,84,3.66,14,1,8.05,35.05555555555556,56,73,2.607,54,0.0237,1.986,0.287,0,1,falcon,falcon/request.py
315,17,1,4,12.705882352941176,58,2.06,8,0,46.38,18.529411764705884,19,18,1.895,14,0.0526,1.829,0.222,0,1,falcon,falcon/request_helpers.py
72,6,0,3,5.166666666666667,11,1.0,1,0,100.0,12.0,7,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/responders.py
1059,21,2,7,30.476190476190474,168,3.3,15,2,38.72,50.42857142857143,20,21,2.1,18,0.0553,1.979,0.0,0,1,falcon,falcon/response.py
31,0,0,4,0.0,0,0.0,0,0,100.0,31.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/routing/__init__.py
888,43,17,6,15.953488372093023,132,2.29,20,1,39.87,20.651162790697676,38,99,5.211,17,0.0704,2.378,0.316,0,1,falcon,falcon/routing/compiled.py
125,3,1,4,24.666666666666668,48,8.5,16,1,69.56,41.666666666666664,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/routing/static.py
155,4,1,2,30.25,56,4.2,8,0,62.65,38.75,6,3,1.0,3,0.1,1.5,0.0,0,1,falcon,falcon/routing/util.py
84,0,0,5,0.0,0,0.0,0,0,100.0,84.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/testing/__init__.py
787,36,3,8,15.25,123,1.79,15,1,29.19,21.86111111111111,30,40,2.667,12,0.046,2.798,0.245,0,1,falcon,falcon/testing/client.py
291,7,0,8,32.857142857142854,121,5.33,17,1,60.97,41.57142857142857,8,2,0.5,1,0.0357,1.0,0.0,0,1,falcon,falcon/testing/helpers.py
129,6,1,2,7.0,16,1.86,4,0,66.87,21.5,8,5,1.25,5,0.0893,1.667,0.0,0,1,falcon,falcon/testing/resource.py
86,1,1,5,10.0,10,1.5,2,0,100.0,86.0,3,2,1.333,2,0.3333,1.333,0.0,0,1,falcon,falcon/testing/test_case.py
39,0,0,5,0.0,0,0.0,0,0,59.61,39.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/util/__init__.py
308,10,1,5,25.5,55,3.33,11,1,58.58,30.8,12,2,0.333,1,0.0152,1.0,0.0,0,1,falcon,falcon/util/misc.py
166,2,0,8,20.5,32,7.5,12,1,55.61,83.0,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,setup.py
19,2,0,2,2.5,3,1.5,2,0,100.0,9.5,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/conftest.py
382,40,10,4,3.95,23,2.26,13,1,37.39,9.55,38,47,2.474,10,0.0334,2.672,0.029,0,1,falcon,tests/test_after_hooks.py
460,54,12,6,4.055555555555555,19,2.33,13,2,20.78,8.518518518518519,51,60,2.353,12,0.0235,2.86,0.102,0,1,falcon,tests/test_before_hooks.py
18,2,0,3,2.5,4,1.5,2,0,75.81,9.0,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_boundedstream.py
60,3,1,5,11.333333333333334,25,3.5,9,0,74.78,20.0,5,2,0.8,2,0.1,1.333,0.0,0,1,falcon,tests/test_cmd_print_api.py
443,35,4,7,8.257142857142858,39,3.38,24,1,29.02,12.657142857142857,36,20,1.111,6,0.0159,2.629,0.0,0,1,falcon,tests/test_cookies.py
126,16,5,2,8.375,43,3.6,8,0,49.54,7.875,12,11,1.833,9,0.0833,1.756,0.227,0,1,falcon,tests/test_custom_router.py
653,38,2,4,7.921052631578948,94,2.23,6,0,35.69,17.18421052631579,40,23,1.15,20,0.0147,2.126,0.0,0,1,falcon,tests/test_default_router.py
175,24,4,2,4.416666666666667,21,2.04,5,0,33.14,7.291666666666667,29,28,1.931,13,0.0345,3.1,0.0,0,1,falcon,tests/test_error_handlers.py
797,78,12,4,7.0256410256410255,56,2.4,25,2,4.31,10.217948717948717,69,146,4.232,47,0.0311,2.413,0.102,0,1,falcon,tests/test_headers.py
238,21,7,3,6.904761904761905,30,2.93,9,0,34.18,11.333333333333334,25,36,2.88,12,0.06,2.449,0.048,0,1,falcon,tests/test_hello.py
114,9,1,8,6.222222222222222,12,2.3,5,0,60.64,12.666666666666666,11,4,0.727,4,0.0364,1.6,0.0,0,1,falcon,tests/test_http_custom_method_routing.py
286,35,6,5,4.314285714285714,16,1.92,6,0,38.08,8.17142857142857,34,40,2.353,12,0.0357,2.855,0.0,0,1,falcon,tests/test_http_method_routing.py
852,82,24,8,7.560975609756097,43,2.43,7,0,0.0,10.390243902439025,78,137,3.513,44,0.0228,2.526,0.017,0,1,falcon,tests/test_httperror.py
182,22,7,3,5.954545454545454,15,2.35,5,0,39.81,8.272727272727273,25,35,2.8,11,0.0583,2.506,0.0,0,1,falcon,tests/test_httpstatus.py
101,2,0,11,6.0,7,2.0,2,0,67.04,50.5,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_media_handlers.py
68,7,1,3,3.142857142857143,5,1.62,2,0,53.92,9.714285714285714,9,3,0.667,3,0.0417,1.5,0.0,0,1,falcon,tests/test_media_urlencoded.py
829,75,37,5,8.84,34,2.96,10,0,15.82,11.053333333333333,65,165,5.077,27,0.0397,2.514,0.051,0,1,falcon,tests/test_middleware.py
916,60,4,7,12.383333333333333,54,4.36,18,8,0.0,15.266666666666667,65,112,3.446,46,0.0269,2.498,0.0,0,1,falcon,tests/test_query_params.py
99,14,3,3,2.4285714285714284,7,1.82,6,0,63.49,7.071428571428571,13,17,2.615,7,0.109,2.333,0.0,0,1,falcon,tests/test_redirects.py
100,7,0,2,10.857142857142858,21,1.71,2,0,61.66,14.285714285714286,8,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_request_access_route.py
966,47,1,9,15.404255319148936,90,3.98,31,2,9.31,20.5531914893617,49,55,2.245,47,0.0234,1.991,0.199,0,1,falcon,tests/test_request_attrs.py
170,10,1,6,13.2,65,4.09,17,1,47.07,17.0,12,13,2.167,9,0.0985,1.711,0.376,0,1,falcon,tests/test_request_body.py
58,5,5,3,8.6,12,3.2,6,0,68.05,11.6,9,10,2.222,5,0.1389,1.821,0.0,0,1,falcon,tests/test_request_context.py
162,8,0,3,15.75,28,7.75,15,2,35.22,20.25,9,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_request_forwarded.py
184,14,1,2,8.428571428571429,19,2.27,3,0,42.8,13.142857142857142,16,15,1.875,11,0.0625,2.483,0.0,0,1,falcon,tests/test_request_media.py
62,5,0,2,8.4,14,3.0,5,0,48.32,12.4,6,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_response.py
22,2,1,1,6.0,9,3.0,4,0,62.18,11.0,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,tests/test_response_body.py
50,5,5,2,7.2,10,3.2,6,0,53.01,10.0,9,10,2.222,5,0.1389,1.821,0.0,0,1,falcon,tests/test_response_context.py
158,10,1,3,9.3,18,1.91,3,0,54.71,15.8,12,10,1.667,6,0.0758,1.714,0.0,0,1,falcon,tests/test_response_media.py
131,16,4,4,4.5625,10,2.2,5,0,50.08,8.1875,21,20,1.905,10,0.0476,2.69,0.0,0,1,falcon,tests/test_sinks.py
25,2,1,3,6.5,7,2.33,3,0,100.0,12.5,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,tests/test_slots.py
327,17,0,8,10.058823529411764,31,3.0,7,0,41.55,19.235294117647058,17,1,0.118,1,0.0037,1.0,0.0,0,1,falcon,tests/test_static.py
30,3,0,3,3.3333333333333335,6,2.0,3,0,64.64,10.0,4,0,0.0,0,0.0,0.0,0.0,0,1,falcon,tests/test_testing.py
481,39,7,5,6.487179487179487,31,2.79,15,2,22.4,12.333333333333334,36,35,1.944,10,0.0278,2.649,0.0,0,1,falcon,tests/test_uri_templates.py
919,65,9,8,10.353846153846154,53,4.79,28,6,0.0,14.138461538461538,72,71,1.972,25,0.0139,3.197,0.0,0,1,falcon,tests/test_utils.py
120,10,3,4,4.7,14,2.31,4,0,48.8,12.0,14,27,3.857,11,0.1484,1.769,0.27,0,1,falcon,tests/test_validators.py
133,13,3,9,8.307692307692308,39,2.6,3,0,64.22,10.23076923076923,16,16,2.0,8,0.0667,2.571,0.0,0,1,falcon,tests/test_wsgi.py
1016,21,2,8,28.61904761904762,145,3.09,13,2,40.44,48.38095238095238,20,21,2.1,18,0.0553,1.979,0.0,0,1,falcon,falcon/response.py
752,35,3,7,14.82857142857143,123,1.79,15,1,31.33,21.485714285714284,29,39,2.69,11,0.048,2.773,0.253,0,1,falcon,falcon/testing/client.py
29,0,0,4,0.0,0,0.0,0,0,100.0,29.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/util/__init__.py
373,25,3,7,10.12,39,4.11,24,1,32.69,14.92,28,14,1.0,6,0.0185,2.667,0.0,0,1,falcon,tests/test_cookies.py
160,2,0,8,20.5,32,7.5,12,1,56.53,80.0,3,0,0.0,0,0.0,0.0,0.0,0,1,falcon,setup.py
1037,19,2,8,32.0,146,3.29,13,2,39.64,54.578947368421055,19,21,2.211,17,0.0614,1.971,0.106,0,1,falcon,falcon/response.py
59,5,2,6,6.2,13,1.71,3,0,70.44,11.8,7,8,2.286,4,0.1905,1.714,0.0,0,1,falcon,examples/look/look/images.py
848,17,1,10,38.470588235294116,140,5.12,27,2,28.69,49.88235294117647,19,25,2.632,16,0.0731,1.928,0.407,0,1,falcon,falcon/api.py
182,7,1,1,18.571428571428573,65,3.62,13,1,66.83,26.0,9,7,1.556,6,0.0972,1.667,0.23,0,1,falcon,falcon/api_helpers.py
435,19,1,19,16.210526315789473,84,3.39,13,1,39.61,22.894736842105264,20,22,2.2,6,0.0579,2.842,0.077,0,1,falcon,falcon/bench/bench.py
7,0,0,1,0.0,0,0.0,0,0,100.0,7.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/bench/dj/hello/admin.py
9,0,1,2,0.0,0,1.0,1,0,100.0,9.0,2,1,1.0,1,0.5,1.0,0.0,0,1,falcon,falcon/bench/dj/hello/apps.py
7,0,0,1,0.0,0,0.0,0,0,100.0,7.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/bench/dj/hello/models.py
7,0,0,1,0.0,0,0.0,0,0,100.0,7.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/bench/dj/hello/tests.py
38,4,3,2,2.25,5,1.43,2,0,100.0,9.5,8,8,2.0,4,0.1429,2.179,0.0,0,1,falcon,falcon/bench/nuts/nuts/controllers/root.py
21,0,0,2,0.0,0,0.0,0,0,100.0,21.0,1,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/bench/nuts/setup.py
79,5,2,2,8.6,31,1.57,3,0,83.12,15.8,7,8,2.286,4,0.1905,1.81,0.0,0,1,falcon,falcon/bench/queues/api.py
33,4,2,0,1.0,1,1.33,2,0,100.0,8.25,7,6,1.714,4,0.1429,2.19,0.0,0,1,falcon,falcon/bench/queues/claims.py
33,4,2,0,1.0,1,1.33,2,0,100.0,8.25,6,6,2.0,3,0.2,1.867,0.0,0,1,falcon,falcon/bench/queues/messages.py
33,4,2,0,1.0,1,1.33,2,0,100.0,8.25,6,6,2.0,4,0.2,1.733,0.0,0,1,falcon,falcon/bench/queues/queues.py
21,1,1,0,1.0,1,1.5,2,0,100.0,21.0,3,2,1.333,2,0.3333,1.333,0.0,0,1,falcon,falcon/bench/queues/stats.py
119,3,0,5,27.0,37,5.0,9,0,75.74,39.666666666666664,4,2,1.0,2,0.1667,1.333,0.0,0,1,falcon,falcon/cmd/print_routes.py
1818,34,35,4,4.617647058823529,13,1.87,5,0,2.34,53.470588235294116,37,69,3.73,35,0.0518,1.898,0.0,0,1,falcon,falcon/errors.py
185,2,1,3,51.5,99,6.0,15,1,63.67,92.5,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,falcon/forwarded.py
212,11,0,6,20.181818181818183,56,1.4,3,0,71.89,19.272727272727273,11,14,2.545,6,0.1273,1.911,0.448,0,1,falcon,falcon/hooks.py
251,8,3,3,10.875,29,2.27,5,0,51.73,31.375,10,12,2.4,7,0.1333,1.956,0.205,0,1,falcon,falcon/http_error.py
49,1,1,0,3.0,3,1.5,2,0,100.0,49.0,3,2,1.333,2,0.3333,1.333,0.0,0,1,falcon,falcon/http_status.py
34,2,1,2,9.5,10,1.33,2,0,100.0,17.0,4,3,1.5,3,0.25,1.5,0.0,0,1,falcon,falcon/media/base.py
53,3,1,4,13.0,18,3.25,5,0,77.99,17.666666666666668,5,5,2.0,4,0.25,1.5,0.433,0,1,falcon,falcon/media/handlers.py
90,3,1,5,5.0,7,2.5,3,0,65.57,30.0,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/media/json.py
47,3,1,4,5.666666666666667,9,1.5,2,0,100.0,15.666666666666666,5,4,1.6,4,0.2,1.6,0.0,0,1,falcon,falcon/media/msgpack.py
84,3,0,4,43.666666666666664,70,1.0,1,0,90.05,28.0,4,2,1.0,2,0.1667,1.333,0.0,0,1,falcon,falcon/media/validators/jsonschema.py
1877,54,2,8,22.185185185185187,75,3.71,15,1,8.41,34.75925925925926,56,73,2.607,54,0.0237,1.986,0.287,0,1,falcon,falcon/request.py
315,17,1,4,12.705882352941176,58,2.06,8,0,46.38,18.529411764705884,19,18,1.895,14,0.0526,1.829,0.222,0,1,falcon,falcon/request_helpers.py
1068,19,2,7,32.94736842105263,146,3.33,13,2,38.32,56.21052631578947,19,21,2.211,17,0.0614,1.971,0.106,0,1,falcon,falcon/response.py
129,11,0,1,9.909090909090908,42,2.0,4,0,72.7,11.727272727272727,10,0,0.0,0,0.0,0.0,0.0,0,1,falcon,falcon/response_helpers.py
888,43,17,6,15.953488372093023,132,2.29,20,1,39.87,20.651162790697676,38,99,5.211,17,0.0704,2.378,0.316,0,1,falcon,falcon/routing/compiled.py
